MaxDebt	StorageCapacity	FAF	MaritimeFoodResources	OtherCalorieSources	RainfallVariability	RecoverRate	DepletionRate	DegradationFactor	Oikoi	Settlements	CoastalSettlements	InlandSettlements	Migrations	AreaCultivated	CommercialExchanges	TradeDistance
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	131	19	1	18	6	2,597816701	118	44,39737425
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	166	23	6	17	10	2,690739441	143	42,35610615
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	192	23	9	14	6	2,661019627	161	66,795757
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	116	13	4	9	4	2,597656783	85	41,90971448
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	106	21	1	20	3	2,636038308	85	65,28658903
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	92	16	3	13	4	2,582044425	85	58,76243185
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	150	24	8	16	3	2,574479027	120	59,41508302
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	93	21	9	12	2	2,671879773	63	45,85859782
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	142	19	7	12	5	2,580471667	116	53,63230479
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	156	23	6	17	12	2,546619231	119	46,34587851
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	135	22	7	15	4	2,572375023	114	51,75746037
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	206	26	5	21	3	2,601591714	163	54,47983363
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	139	23	6	17	16	2,684201723	109	49,94246313
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	80	11	4	7	1	2,705762572	67	43,50776327
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	155	24	2	22	2	2,607152087	120	61,60176831
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	125	20	3	17	12	2,546845832	99	50,49844508
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	119	22	6	16	9	2,608431297	89	50,75854641
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	107	25	10	15	6	2,538183736	89	47,58831099
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	190	24	8	16	9	2,130336299	170	69,00341079
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	128	21	4	17	3	2,147461122	109	72,54357679
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	246	32	10	22	18	2,169256718	206	56,5332407
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	264	35	14	21	3	2,17668587	253	85,43384909
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	193	23	3	20	4	2,200541078	168	52,41677513
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	179	23	3	20	2	2,171954109	159	47,73705139
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	170	25	3	22	1	2,105322129	142	58,12773123
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	202	24	5	19	4	2,240590987	186	57,60297086
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	183	30	6	24	1	2,108454809	165	68,90051653
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	151	17	4	13	32	2,184169293	114	46,11625627
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	203	24	4	20	5	2,224627835	164	42,39234431
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	241	27	5	22	2	2,181395343	227	52,56903896
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	248	30	11	19	1	2,140233197	231	78,68397925
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	237	27	3	24	2	2,213073806	184	48,57417683
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	134	21	6	15	0	2,118574121	126	55,9665822
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	192	27	7	20	0	2,150173611	183	84,92823398
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	214	27	5	22	2	2,139195441	198	95,07894324
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	225	25	6	19	7	2,180503205	199	62,64433237
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	185	21	2	19	1	2,171386607	154	47,6169124
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	206	27	9	18	7	2,139563413	156	58,61266087
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	333	29	12	17	0	2,00297917	309	75,06558847
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	281	27	8	19	8	2,007089194	234	72,25146059
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	305	24	5	19	1	2	253	58,29358793
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	386	38	9	29	1	2,012901966	341	58,91893465
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	264	22	8	14	20	2	207	51,51382544
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	344	29	14	15	0	2,011570229	313	76,5037383
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	278	23	4	19	11	2	223	56,06449718
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	253	26	7	19	0	2	222	53,87121606
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	348	32	9	23	0	2	270	48,31749058
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	366	34	9	25	1	2,002721398	312	55,88492258
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	366	31	11	20	7	2,005442796	346	93,21566563
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	329	29	2	27	0	2,003027452	303	60,03395881
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	431	29	9	20	5	2,002310979	336	60,62456978
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	247	23	4	19	3	2,008048969	221	44,88141738
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	222	24	4	20	0	2,004290004	180	55,49597859
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	282	29	10	19	3	2	262	80,84003456
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	269	33	4	29	0	2,00740544	255	55,46694966
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	195	23	5	18	0	2	165	60,69069801
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	291	25	9	16	1	2,00342279	271	62,61154321
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	284	28	10	18	9	2,003507154	254	62,40859434
1	1,5	1	0,8	0,1	0,05	0,1	0,3	1	397	27	9	18	16	2	343	55,78318848
1	1,5	1	0,8	0,1	0,05	0,1	0,3	1	439	28	4	24	0	2	408	55,74747158
1	1,5	1	0,8	0,1	0,05	0,1	0,3	1	402	36	12	24	17	2	359	65,79384421
1	1,5	1	0,8	0,1	0,05	0,1	0,3	1	437	28	5	23	6	2	363	52,7614373
1	1,5	1	0,8	0,1	0,05	0,1	0,3	1	448	35	13	22	2	2	398	53,99097667
1	1,5	1	0,8	0,1	0,05	0,1	0,3	1	532	45	9	36	10	2	469	62,2618101
1	1,5	1	0,8	0,1	0,05	0,1	0,3	1	422	31	10	21	0	2	384	67,90088237
1	1,5	1	0,8	0,1	0,05	0,1	0,3	1	485	43	15	28	2	2	457	65,3533037
1	1,5	1	0,8	0,1	0,05	0,1	0,3	1	496	29	5	24	9	2	442	61,91760721
1	1,5	1	0,8	0,1	0,05	0,1	0,3	1	367	26	4	22	2	2	312	62,12349652
1	1,5	1	0,8	0,1	0,05	0,1	0,3	1	416	33	9	24	25	2	372	76,35423661
1	1,5	1	0,8	0,1	0,05	0,1	0,3	1	394	24	4	20	5	2	318	47,89334627
1	1,5	1	0,8	0,1	0,05	0,1	0,3	1	427	38	13	25	0	2	399	70,62732981
1	1,5	1	0,8	0,1	0,05	0,1	0,3	1	414	34	12	22	3	2	324	48,89443376
1	1,5	1	0,8	0,1	0,05	0,1	0,3	1	389	34	13	21	4	2	362	67,32776393
1	1,5	1	0,8	0,1	0,05	0,1	0,3	1	348	27	10	17	16	2	306	46,81868322
1	1,5	1	0,8	0,1	0,05	0,1	0,3	1	461	34	9	25	1	2	418	56,51396036
1	1,5	1	0,8	0,1	0,05	0,1	0,3	1	369	33	11	22	2	2	324	47,78912865
1	1,5	1	0,8	0,1	0,05	0,1	0,3	1	346	26	8	18	0	2	331	65,02344464
1	1,5	1	0,8	0,1	0,05	0,1	0,3	1	393	34	13	21	36	2	334	50,37738834
1	1,5	1	0	0,1	0,05	0,1	0,3	1	87	20	5	15	3	2,887363605	73	87,99733513
1	1,5	1	0	0,1	0,05	0,1	0,3	1	97	16	4	12	3	3,008162177	80	58,80441838
1	1,5	1	0	0,1	0,05	0,1	0,3	1	115	19	3	16	3	2,895723198	94	65,48054042
1	1,5	1	0	0,1	0,05	0,1	0,3	1	84	20	5	15	1	2,91789704	68	57,56890375
1	1,5	1	0	0,1	0,05	0,1	0,3	1	96	20	6	14	7	2,805080657	64	37,3006839
1	1,5	1	0	0,1	0,05	0,1	0,3	1	81	17	11	6	4	2,953943372	66	59,22826323
1	1,5	1	0	0,1	0,05	0,1	0,3	1	68	14	4	10	1	2,974437562	54	61,21598742
1	1,5	1	0	0,1	0,05	0,1	0,3	1	121	18	4	14	18	2,851321503	80	40,03798959
1	1,5	1	0	0,1	0,05	0,1	0,3	1	113	19	7	12	11	2,907751322	83	45,3730195
1	1,5	1	0	0,1	0,05	0,1	0,3	1	97	22	2	20	2	2,929693124	81	50,76720173
1	1,5	1	0	0,1	0,05	0,1	0,3	1	95	25	5	20	5	2,959730633	75	57,67885444
1	1,5	1	0	0,1	0,05	0,1	0,3	1	86	18	5	13	4	3,013841234	71	60,71525183
1	1,5	1	0	0,1	0,05	0,1	0,3	1	131	27	7	20	9	2,974457561	118	56,41346179
1	1,5	1	0	0,1	0,05	0,1	0,3	1	99	16	5	11	14	2,971200683	68	49,63826614
1	1,5	1	0	0,1	0,05	0,1	0,3	1	108	17	3	14	0	2,860274816	81	55,53542671
1	1,5	1	0	0,1	0,05	0,1	0,3	1	135	22	7	15	12	2,77031466	96	67,87456741
1	1,5	1	0	0,1	0,05	0,1	0,3	1	85	17	7	10	3	3,04887867	79	58,76482574
1	1,5	1	0	0,1	0,05	0,1	0,3	1	51	12	2	10	2	3,030484284	35	65,16161184
1	1,5	1	0	0,1	0,05	0,1	0,3	1	88	18	6	12	2	3,080716427	69	54,67616843
1	1,5	1	0	0,1	0,05	0,1	0,3	1	57	15	4	11	7	2,765258725	48	43,32751057
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	78	15	3	12	8	2,647746795	69	53,41697175
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	99	15	1	14	2	2,659102272	85	60,98982215
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	135	18	0	18	4	2,609527832	110	50,59813873
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	163	22	5	17	12	2,666885855	139	52,75914052
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	192	23	9	14	3	2,629965747	168	64,99784843
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	116	13	4	9	3	2,606227205	80	40,86605942
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	106	21	1	20	4	2,645434536	90	65,67682112
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	93	17	4	13	6	2,575892344	78	60,12502639
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	153	24	8	16	8	2,543581107	128	64,9384131
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	93	21	9	12	2	2,650544651	63	45,26750469
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	146	19	7	12	3	2,577792286	117	56,16193893
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	158	22	6	16	6	2,539511734	111	47,67240301
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	138	22	7	15	1	2,559918394	115	46,50175694
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	202	27	6	21	6	2,603769945	167	53,84782944
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	132	25	8	17	5	2,697909706	120	53,98999967
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	83	11	4	7	0	2,668634328	63	47,52864896
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	151	24	2	22	8	2,642775029	117	65,94488212
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	122	20	3	17	7	2,568196971	100	50,19154413
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	124	20	4	16	7	2,600139387	90	40,47768814
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	108	24	8	16	6	2,533494061	76	57,31398929
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	184	24	8	16	3	2,129259446	184	78,82688197
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	131	23	4	19	4	2,159230157	107	74,10835215
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	244	31	9	22	15	2,170611541	206	64,20170589
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	263	33	12	21	10	2,169753176	240	79,42849309
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	180	23	3	20	1	2,209502201	175	45,77224351
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	178	23	3	20	1	2,172864542	159	46,76407763
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	169	26	4	22	3	2,094157979	138	61,37431165
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	198	24	5	19	2	2,220409224	189	52,80602714
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	179	29	6	23	3	2,099771703	172	77,4085821
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	156	17	4	13	1	2,178266431	142	51,96177492
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	200	26	4	22	8	2,22310634	157	45,38723482
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	239	25	5	20	4	2,187080793	215	59,01346634
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	255	30	11	19	0	2,136383658	231	81,20308866
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	235	28	4	24	5	2,206401857	195	52,25578906
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	136	21	6	15	1	2,109535799	125	56,73253693
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	189	26	7	19	1	2,152557319	180	75,166557
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	220	28	5	23	4	2,13983652	210	93,72926074
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	222	28	9	19	3	2,169625408	188	58,24182585
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	182	21	2	19	0	2,174233314	148	45,97234558
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	202	26	8	18	12	2,157158885	157	53,1939849
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	333	29	12	17	0	2,00297917	316	76,63308766
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	284	25	6	19	1	2,007014308	225	63,88068934
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	313	25	6	19	2	2	266	59,31070596
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	389	39	10	29	7	2,007681479	331	62,42817505
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	265	22	7	15	4	2,00375861	221	48,05258061
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	355	29	14	15	1	2,011211715	318	74,18545739
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	280	23	4	19	1	2	232	57,42298065
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	257	26	8	18	31	2	188	54,77140338
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	344	33	10	23	31	2	247	49,24927704
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	360	33	8	25	1	2,002766755	316	59,1643061
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	364	30	10	20	2	2,008192722	351	87,64113649
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	328	29	2	27	0	2,003036682	304	59,27131227
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	441	30	10	20	2	2,002258575	345	57,29798823
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	247	23	4	19	0	2,004032517	222	47,08921082
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	221	24	4	20	21	2,004309416	168	50,67816973
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	286	28	10	18	20	2	234	73,30689788
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	269	35	6	29	1	2,00740544	244	58,54650548
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	188	24	6	18	0	2	169	49,33889206
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	291	24	8	16	19	2,00342279	237	54,08627376
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	284	28	9	19	0	2,003507154	259	64,35187895
1	1,5	1	0,8	0,1	0,05	0,1	0,3	1	402	28	10	18	27	2	341	53,99673659
1	1,5	1	0,8	0,1	0,05	0,1	0,3	1	448	30	5	25	1	2	398	53,42476953
1	1,5	1	0,8	0,1	0,05	0,1	0,3	1	407	35	12	23	0	2	385	76,2136844
1	1,5	1	0,8	0,1	0,05	0,1	0,3	1	446	28	5	23	0	2	372	48,46363296
1	1,5	1	0,8	0,1	0,05	0,1	0,3	1	448	35	13	22	0	2	399	53,02725035
1	1,5	1	0,8	0,1	0,05	0,1	0,3	1	530	44	8	36	8	2	502	65,94036755
1	1,5	1	0,8	0,1	0,05	0,1	0,3	1	427	32	10	22	25	2	385	62,71368314
1	1,5	1	0,8	0,1	0,05	0,1	0,3	1	477	43	15	28	5	2	463	69,00673778
1	1,5	1	0,8	0,1	0,05	0,1	0,3	1	499	32	8	24	0	2	455	61,36578871
1	1,5	1	0,8	0,1	0,05	0,1	0,3	1	370	26	5	21	35	2	287	56,41544157
1	1,5	1	0,8	0,1	0,05	0,1	0,3	1	415	33	9	24	0	2	385	78,84831509
1	1,5	1	0,8	0,1	0,05	0,1	0,3	1	386	24	4	20	9	2	349	45,44171565
1	1,5	1	0,8	0,1	0,05	0,1	0,3	1	435	35	10	25	0	2	397	69,10916806
1	1,5	1	0,8	0,1	0,05	0,1	0,3	1	412	32	10	22	10	2	301	50,81183394
1	1,5	1	0,8	0,1	0,05	0,1	0,3	1	396	34	13	21	0	2	360	72,5125476
1	1,5	1	0,8	0,1	0,05	0,1	0,3	1	348	26	9	17	2	2	318	49,65238558
1	1,5	1	0,8	0,1	0,05	0,1	0,3	1	466	35	10	25	0	2	428	55,48947448
1	1,5	1	0,8	0,1	0,05	0,1	0,3	1	371	33	11	22	6	2	335	49,82920922
1	1,5	1	0,8	0,1	0,05	0,1	0,3	1	345	26	8	18	3	2	324	53,21863634
1	1,5	1	0,8	0,1	0,05	0,1	0,3	1	389	33	12	21	3	2	367	54,54419174
1	1,5	1	0	0,1	0,05	0,1	0,3	1	88	20	5	15	5	2,8883513	75	84,13047346
1	1,5	1	0	0,1	0,05	0,1	0,3	1	93	15	3	12	6	3,008815712	86	52,3823949
1	1,5	1	0	0,1	0,05	0,1	0,3	1	116	19	3	16	5	2,905174577	96	61,30438915
1	1,5	1	0	0,1	0,05	0,1	0,3	1	83	20	5	15	4	2,952980286	71	64,1269378
1	1,5	1	0	0,1	0,05	0,1	0,3	1	99	19	5	14	5	2,811086442	71	38,22174267
1	1,5	1	0	0,1	0,05	0,1	0,3	1	84	16	10	6	7	2,96685652	63	64,50707584
1	1,5	1	0	0,1	0,05	0,1	0,3	1	66	14	4	10	2	2,958603039	58	61,92968367
1	1,5	1	0	0,1	0,05	0,1	0,3	1	118	17	4	13	5	2,864322382	100	49,48211568
1	1,5	1	0	0,1	0,05	0,1	0,3	1	108	19	7	12	4	2,912937735	99	37,3075696
1	1,5	1	0	0,1	0,05	0,1	0,3	1	95	22	2	20	10	2,949141042	75	52,56320028
1	1,5	1	0	0,1	0,05	0,1	0,3	1	98	25	5	20	9	2,950657817	83	56,72754915
1	1,5	1	0	0,1	0,05	0,1	0,3	1	86	18	5	13	1	2,944856888	72	65,0390783
1	1,5	1	0	0,1	0,05	0,1	0,3	1	133	28	9	19	13	2,95993818	112	52,78290232
1	1,5	1	0	0,1	0,05	0,1	0,3	1	104	17	6	11	5	2,990997787	79	49,03386093
1	1,5	1	0	0,1	0,05	0,1	0,3	1	106	18	4	14	4	2,857843318	84	52,40021349
1	1,5	1	0	0,1	0,05	0,1	0,3	1	139	22	7	15	13	2,84063444	109	69,03475861
1	1,5	1	0	0,1	0,05	0,1	0,3	1	86	17	7	10	3	3,036705659	71	67,96827209
1	1,5	1	0	0,1	0,05	0,1	0,3	1	51	12	2	10	2	2,991501254	36	58,80288418
1	1,5	1	0	0,1	0,05	0,1	0,3	1	87	18	6	12	2	3,081803844	74	46,26662761
1	1,5	1	0	0,1	0,05	0,1	0,3	1	55	15	4	11	4	2,810729866	56	51,84715543
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	77	14	3	11	1	2,642966089	75	47,12606767
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	99	15	1	14	4	2,659222324	87	52,83399734
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	136	19	1	18	5	2,597868225	112	45,24723748
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	170	23	6	17	10	2,645168424	139	52,18710056
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	193	23	9	14	2	2,606243416	171	64,60163024
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	116	12	3	9	5	2,614407329	73	44,24789415
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	102	21	1	20	3	2,690081361	94	56,21782558
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	92	18	4	14	8	2,571239559	81	59,68651154
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	157	25	9	16	3	2,548487005	141	65,02989619
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	93	21	9	12	2	2,640196435	67	48,09150391
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	143	20	8	12	6	2,589830634	124	60,57352877
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	154	21	5	16	6	2,540628149	118	46,86155765
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	133	22	7	15	4	2,558456706	125	51,98477123
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	204	27	6	21	21	2,602878896	169	57,40237375
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	129	25	8	17	1	2,652938533	114	50,39247524
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	87	12	4	8	6	2,626352835	61	54,00468022
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	142	24	2	22	3	2,627622919	119	61,19312307
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	124	19	2	17	4	2,583082201	89	54,6680107
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	124	20	4	16	7	2,584153985	99	51,48793811
1	1,5	1	0,2	0,1	0,05	0,1	0,3	1	104	24	8	16	5	2,563495203	81	61,03150273
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	186	23	7	16	20	2,127869559	146	48,47908663
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	134	22	3	19	7	2,163098376	108	79,24241362
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	242	30	8	22	12	2,172078914	210	61,63230625
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	258	31	11	20	5	2,173042966	246	81,67326714
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	178	23	3	20	1	2,189506642	145	44,92229778
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	170	23	3	20	1	2,186858354	161	48,65861631
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	174	25	3	22	18	2,09717661	148	50,74607919
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	205	23	4	19	0	2,203339774	180	52,12595577
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	180	29	6	23	1	2,099217416	172	76,40534314
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	157	17	4	13	4	2,189705614	144	57,29916673
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	201	28	6	22	2	2,22200619	147	51,95882544
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	231	25	5	20	0	2,189247955	220	58,26965309
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	256	30	11	19	4	2,147507656	236	75,31665143
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	233	29	5	24	3	2,199623918	193	53,30151083
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	137	20	5	15	5	2,108736268	125	53,05174629
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	198	26	7	19	1	2,150653359	178	85,26828524
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	213	28	5	23	13	2,135079676	202	83,17809595
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	223	27	8	19	6	2,164504944	182	68,54940208
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	181	21	2	19	1	2,164211977	154	41,18583284
1	1,5	1	0,4	0,1	0,05	0,1	0,3	1	198	24	6	18	10	2,160373895	157	56,4216099
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	337	29	12	17	0	2,002943809	310	78,51923722
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	284	25	6	19	1	2,007014308	240	63,74895194
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	308	26	7	19	1	2	276	53,70869172
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	394	37	8	29	2	2,007583998	343	55,45859234
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	267	21	6	15	21	2,003730456	219	51,19497977
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	352	31	15	16	1	2,008477633	327	78,00690324
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	278	23	4	19	0	2	239	56,42719678
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	248	27	9	18	0	2	216	59,36382279
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	346	34	11	23	5	2	265	49,60212251
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	353	30	6	24	17	2,008464859	286	55,97172191
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	361	30	10	20	0	2,008260805	354	89,41670334
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	329	29	2	27	0	2,003027452	309	55,57644514
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	431	27	8	19	16	2,002310979	336	59,30904128
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	244	24	5	19	14	2,004082097	217	46,49783329
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	222	24	4	20	1	2,004290004	191	54,25911845
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	281	28	10	18	2	2	257	75,78445282
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	267	36	7	29	8	2,007460912	228	47,94515443
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	188	24	6	18	0	2	160	56,47636817
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	284	23	7	16	0	2,003507154	271	62,11850861
1	1,5	1	0,6	0,1	0,05	0,1	0,3	1	284	27	8	19	10	2,003507154	255	59,74454154
1	1,5	1	0,8	0,1	0,05	0,1	0,3	1	398	29	10	19	0	2	384	59,53398274
1	1,5	1	0,8	0,1	0,05	0,1	0,3	1	445	31	6	25	1	2	410	55,91904048
1	1,5	1	0,8	0,1	0,05	0,1	0,3	1	401	35	11	24	7	2	387	73,85020857
1	1,5	1	0,8	0,1	0,05	0,1	0,3	1	443	28	5	23	1	2	365	48,25222039
1	1,5	1	0,8	0,1	0,05	0,1	0,3	1	449	33	11	22	12	2	397	53,35791649
